Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,Open,High,Low,Close,Adj Close,Volume,Netto_Position_NonCom,Netto_Position_Com,Totall_diff,Median_Total_diff,Median_Total_diff_Change,Median_Close_Price,Median_Close_Trend,RSI,Median_RSI
EURO FX - CHICAGO MERCANTILE EXCHANGE,220315,2022-03-15,99741,CME ,0,99,666010,202040,183246,19526,369253,411882,590819,614654,75191,51356,666010,202040,183246,19526,369253,411882,590819,614654,75191,51356,0,0,0,0,0,0,0,0,0,0,-72980.0,-40643.0,-593.0,-4400.0,-17401.0,-58645.0,-62444.0,-63638.0,-10536.0,-9342.0,100,30.3,27.5,2.9,55.4,61.8,88.7,92.3,11.3,7.7,100,30.3,27.5,2.9,55.4,61.8,88.7,92.3,11.3,7.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,88,69,34,134,96,235,186,330,88,69,34,134,96,235,186,0,0,0,0,0,0,0,0,17.6,37.6,26.7,50.4,16.4,37.1,24.8,49.8,17.6,37.6,26.7,50.4,16.4,37.1,24.8,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.094534993171692,1.1018311977386477,1.093948245048523,1.0943193435668943,1.0943193435668943,0.0,18794,-42629,23835,27568.0,0.0,1.1261126399040222,0,27.251774865850876,11.421746537859704
EURO FX - CHICAGO MERCANTILE EXCHANGE,220322,2022-03-22,99741,CME ,0,99,658817,207051,183208,18304,357492,403870,582847,605382,75970,53435,658817,207051,183208,18304,357492,403870,582847,605382,75970,53435,0,0,0,0,0,0,0,0,0,0,-7193.0,5011.0,-38.0,-1222.0,-11761.0,-8012.0,-7972.0,-9272.0,779.0,2079.0,100,31.4,27.8,2.8,54.3,61.3,88.5,91.9,11.5,8.1,100,31.4,27.8,2.8,54.3,61.3,88.5,91.9,11.5,8.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,89,65,35,138,91,242,176,327,89,65,35,138,91,242,176,0,0,0,0,0,0,0,0,17.2,38.9,26.0,51.0,16.5,38.7,23.9,50.8,17.2,38.9,26.0,51.0,16.5,38.7,23.9,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.1016370058059692,1.1045695543289185,1.0961546897888184,1.101722002029419,1.101722002029419,0.0,23843,-46378,22535,26815.5,-752.5,1.111656904220581,0,16.108343754584766,12.737674513142856
EURO FX - CHICAGO MERCANTILE EXCHANGE,220329,2022-03-29,99741,CME ,0,99,662415,200043,178669,17888,364163,411511,582094,608068,80321,54347,662415,200043,178669,17888,364163,411511,582094,608068,80321,54347,0,0,0,0,0,0,0,0,0,0,3598.0,-7008.0,-4539.0,-416.0,6671.0,7641.0,-753.0,2686.0,4351.0,912.0,100,30.2,27.0,2.7,55.0,62.1,87.9,91.8,12.1,8.2,100,30.2,27.0,2.7,55.0,62.1,87.9,91.8,12.1,8.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,89,64,34,135,88,239,171,324,89,64,34,135,88,239,171,0,0,0,0,0,0,0,0,16.6,39.5,25.6,51.4,15.8,39.5,23.9,51.2,16.6,39.5,25.6,51.4,15.8,39.5,23.9,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.099384307861328,1.1136353015899658,1.097044587135315,1.099384307861328,1.099384307861328,0.0,21374,-47348,25974,26862.5,47.0,1.1005531549453735,0,11.358780882316722,12.733166981170776
EURO FX - CHICAGO MERCANTILE EXCHANGE,220405,2022-04-05,99741,CME ,0,99,663589,210914,183544,17589,357140,406757,585643,607890,77946,55699,663589,210914,183544,17589,357140,406757,585643,607890,77946,55699,0,0,0,0,0,0,0,0,0,0,1174.0,10871.0,4875.0,-299.0,-7023.0,-4754.0,3549.0,-178.0,-2375.0,1352.0,100,31.8,27.7,2.7,53.8,61.3,88.3,91.6,11.7,8.4,100,31.8,27.7,2.7,53.8,61.3,88.3,91.6,11.7,8.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,97,64,34,135,89,242,177,333,97,64,34,135,89,242,177,0,0,0,0,0,0,0,0,16.4,39.9,25.4,50.9,15.4,39.9,23.5,50.7,16.4,39.9,25.4,50.9,15.4,39.9,23.5,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0975863933563232,1.0991426706314087,1.092132329940796,1.0975863933563232,1.0975863933563232,0.0,27370,-49617,22247,26862.5,0.0,1.0984853506088257,0,10.746562221804467,12.703937919385325
EURO FX - CHICAGO MERCANTILE EXCHANGE,220412,2022-04-12,99741,CME ,0,99,678607,221645,182585,17944,359853,420603,599442,621132,79165,57475,678607,221645,182585,17944,359853,420603,599442,621132,79165,57475,0,0,0,0,0,0,0,0,0,0,15018.0,10731.0,-959.0,355.0,2713.0,13846.0,13799.0,13242.0,1219.0,1776.0,100,32.7,26.9,2.6,53.0,62.0,88.3,91.5,11.7,8.5,100,32.7,26.9,2.6,53.0,62.0,88.3,91.5,11.7,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,107,57,37,134,93,249,179,336,107,57,37,134,93,249,179,0,0,0,0,0,0,0,0,15.6,39.3,24.5,50.0,14.5,39.3,22.4,49.9,15.6,39.3,24.5,50.0,14.5,39.3,22.4,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.087795972824097,1.0903936624526978,1.0851871967315674,1.087795972824097,1.087795972824097,0.0,39060,-60750,21690,25501.5,-1361.0,1.0959528684616089,0,9.189604494494475,12.703937919385325
EURO FX - CHICAGO MERCANTILE EXCHANGE,220419,2022-04-19,99741,CME ,0,99,675939,221003,189702,15067,362930,412656,599000,617425,76939,58514,675939,221003,189702,15067,362930,412656,599000,617425,76939,58514,0,0,0,0,0,0,0,0,0,0,-2668.0,-642.0,7117.0,-2877.0,3077.0,-7947.0,-442.0,-3707.0,-2226.0,1039.0,100,32.7,28.1,2.2,53.7,61.0,88.6,91.3,11.4,8.7,100,32.7,28.1,2.2,53.7,61.0,88.6,91.3,11.4,8.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,104,62,36,136,94,249,183,339,104,62,36,136,94,249,183,0,0,0,0,0,0,0,0,15.7,39.4,24.6,49.6,14.7,39.3,22.7,49.4,15.7,39.4,24.6,49.6,14.7,39.3,22.7,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0781787633895874,1.081209659576416,1.0761945247650146,1.0781787633895874,1.0781787633895874,0.0,31301,-49726,18425,24432.0,-1069.5,1.0959528684616089,0,8.191261880209098,11.052671552060595
EURO FX - CHICAGO MERCANTILE EXCHANGE,220426,2022-04-26,99741,CME ,0,99,688449,222993,200792,15107,368280,414387,606380,630286,82069,58163,688449,222993,200792,15107,368280,414387,606380,630286,82069,58163,0,0,0,0,0,0,0,0,0,0,12510.0,1990.0,11090.0,40.0,5350.0,1731.0,7380.0,12861.0,5130.0,-351.0,100,32.4,29.2,2.2,53.5,60.2,88.1,91.6,11.9,8.4,100,32.4,29.2,2.2,53.5,60.2,88.1,91.6,11.9,8.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,107,63,39,138,96,257,186,345,107,63,39,138,96,257,186,0,0,0,0,0,0,0,0,14.6,38.8,23.6,49.6,13.5,38.6,21.7,49.3,14.6,38.8,23.6,49.6,13.5,38.6,21.7,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0714209079742432,1.0738831758499146,1.0644639730453491,1.0714209079742432,1.0714209079742432,0.0,22201,-46107,23906,23870.5,-561.5,1.09269118309021,0,2.706053785027919,9.968083358149471
EURO FX - CHICAGO MERCANTILE EXCHANGE,220503,2022-05-03,99741,CME ,0,99,694926,208449,214827,14988,383222,407808,606659,637623,88267,57303,694926,208449,214827,14988,383222,407808,606659,637623,88267,57303,0,0,0,0,0,0,0,0,0,0,6477.0,-14544.0,14035.0,-119.0,14942.0,-6579.0,279.0,7337.0,6198.0,-860.0,100,30.0,30.9,2.2,55.1,58.7,87.3,91.8,12.7,8.2,100,30.0,30.9,2.2,55.1,58.7,87.3,91.8,12.7,8.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,100,63,37,136,90,245,181,335,100,63,37,136,90,245,181,0,0,0,0,0,0,0,0,14.7,39.2,23.6,50.1,13.5,39.1,21.6,49.8,14.7,39.2,23.6,50.1,13.5,39.1,21.6,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0509058237075806,1.0577645301818848,1.0494390726089478,1.0509058237075806,1.0509058237075806,0.0,-6378,-24586,18208,23185.0,-685.5,1.082987368106842,0,0.03869088260729825,8.690433187351786
EURO FX - CHICAGO MERCANTILE EXCHANGE,220510,2022-05-10,99741,CME ,0,99,705046,228230,211701,15852,376043,419069,620125,646622,84921,58424,705046,228230,211701,15852,376043,419069,620125,646622,84921,58424,0,0,0,0,0,0,0,0,0,0,10120.0,19781.0,-3126.0,864.0,-7179.0,11261.0,13466.0,8999.0,-3346.0,1121.0,100,32.4,30.0,2.2,53.3,59.4,88.0,91.7,12.0,8.3,100,32.4,30.0,2.2,53.3,59.4,88.0,91.7,12.0,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,102,63,38,136,95,246,188,340,102,63,38,136,95,246,188,0,0,0,0,0,0,0,0,14.8,38.6,23.6,49.8,13.8,38.5,21.7,49.6,14.8,38.6,23.6,49.8,13.8,38.5,21.7,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.056579828262329,1.0585819482803345,1.0527312755584717,1.056579828262329,1.056579828262329,0.0,16529,-43026,26497,23185.0,0.0,1.0747998356819153,0,0.033224094977697405,5.448657832618508
EURO FX - CHICAGO MERCANTILE EXCHANGE,220517,2022-05-17,99741,CME ,0,99,706712,230770,210431,18374,372113,423630,621257,652435,85455,54277,706712,230770,210431,18374,372113,423630,621257,652435,85455,54277,0,0,0,0,0,0,0,0,0,0,1666.0,2540.0,-1270.0,2522.0,-3930.0,4561.0,1132.0,5813.0,534.0,-4147.0,100,32.7,29.8,2.6,52.7,59.9,87.9,92.3,12.1,7.7,100,32.7,29.8,2.6,52.7,59.9,87.9,92.3,12.1,7.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,102,61,42,135,92,248,185,335,102,61,42,135,92,248,185,0,0,0,0,0,0,0,0,15.3,39.0,23.8,50.6,14.0,38.9,21.7,50.4,15.3,39.0,23.8,50.6,14.0,38.9,21.7,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0438958406448364,1.055375576019287,1.0432424545288086,1.0438958406448364,1.0438958406448364,0.0,20339,-51517,31178,23185.0,0.0,1.0640003681182861,0,0.0,1.3723723338176086
EURO FX - CHICAGO MERCANTILE EXCHANGE,220524,2022-05-24,99741,CME ,0,99,708938,237072,198142,17629,366345,438945,621046,654716,87892,54222,708938,237072,198142,17629,366345,438945,621046,654716,87892,54222,0,0,0,0,0,0,0,0,0,0,2226.0,6302.0,-12289.0,-745.0,-5768.0,15315.0,-211.0,2281.0,2437.0,-55.0,100,33.4,27.9,2.5,51.7,61.9,87.6,92.4,12.4,7.6,100,33.4,27.9,2.5,51.7,61.9,87.6,92.4,12.4,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,101,62,43,133,93,247,185,338,101,62,43,133,93,247,185,0,0,0,0,0,0,0,0,15.3,40.3,23.7,52.2,14.0,40.2,21.6,51.9,15.3,40.3,23.7,52.2,14.0,40.2,21.6,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0682048797607422,1.0746333599090576,1.0662003755569458,1.0682048797607422,1.0682048797607422,0.0,38930,-72600,33670,23220.5,35.5,1.0623923540115356,0,0.0,0.03595748879249783
EURO FX - CHICAGO MERCANTILE EXCHANGE,220531,2022-05-31,99741,CME ,0,99,706317,236553,184281,17192,365434,450620,619179,652093,87138,54224,706317,236553,184281,17192,365434,450620,619179,652093,87138,54224,0,0,0,0,0,0,0,0,0,0,-2621.0,-519.0,-13861.0,-437.0,-911.0,11675.0,-1867.0,-2623.0,-754.0,2.0,100,33.5,26.1,2.4,51.7,63.8,87.7,92.3,12.3,7.7,100,33.5,26.1,2.4,51.7,63.8,87.7,92.3,12.3,7.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346,102,64,44,137,95,252,190,346,102,64,44,137,95,252,190,0,0,0,0,0,0,0,0,15.4,41.7,23.7,52.8,14.0,41.6,22.0,52.6,15.4,41.7,23.7,52.8,14.0,41.6,22.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0773539543151855,1.0774933099746704,1.068216323852539,1.0773539543151855,1.0773539543151855,0.0,52272,-85186,32914,24940.0,1719.5,1.0623923540115356,0,0.0,0.016612047488848702
EURO FX - CHICAGO MERCANTILE EXCHANGE,220607,2022-06-07,99741,CME ,0,99,730667,230248,179705,43813,365628,453817,639689,677335,90978,53332,730667,230248,179705,43813,365628,453817,639689,677335,90978,53332,0,0,0,0,0,0,0,0,0,0,24350.0,-6305.0,-4576.0,26621.0,194.0,3197.0,20510.0,25242.0,3840.0,-892.0,100,31.5,24.6,6.0,50.0,62.1,87.5,92.7,12.5,7.3,100,31.5,24.6,6.0,50.0,62.1,87.5,92.7,12.5,7.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,96,63,44,134,97,245,189,335,96,63,44,134,97,245,189,0,0,0,0,0,0,0,0,14.8,40.9,23.5,52.6,13.4,40.7,21.0,51.2,14.8,40.9,23.5,52.6,13.4,40.7,21.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0691413879394531,1.070893168449402,1.0652804374694824,1.0691413879394531,1.0691413879394531,0.0,50543,-88189,37646,25201.5,261.5,1.0623923540115356,0,0.0,0.0
EURO FX - CHICAGO MERCANTILE EXCHANGE,220614,2022-06-14,99741,CME ,0,99,668164,206986,213004,15196,361159,389654,583341,617854,84823,50310,668164,206986,213004,15196,361159,389654,583341,617854,84823,50310,0,0,0,0,0,0,0,0,0,0,-62503.0,-23262.0,33299.0,-28617.0,-4469.0,-64163.0,-56348.0,-59481.0,-6155.0,-3022.0,100,31.0,31.9,2.3,54.1,58.3,87.3,92.5,12.7,7.5,100,31.0,31.9,2.3,54.1,58.3,87.3,92.5,12.7,7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,95,62,35,131,86,240,169,326,95,62,35,131,86,240,169,0,0,0,0,0,0,0,0,15.9,41.8,24.8,53.4,14.6,41.6,22.9,53.2,15.9,41.8,24.8,53.4,14.6,41.6,22.9,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0415147542953491,1.0482399463653564,1.0398253202438354,1.0415147542953491,1.0415147542953491,0.0,-6018,-28495,22477,25201.5,0.0,1.0623923540115356,0,0.0,0.0
EURO FX - CHICAGO MERCANTILE EXCHANGE,220621,2022-06-21,99741,CME ,0,99,671718,195554,211159,17261,373695,391877,586510,620297,85208,51421,671718,195554,211159,17261,373695,391877,586510,620297,85208,51421,0,0,0,0,0,0,0,0,0,0,3554.0,-11432.0,-1845.0,2065.0,12536.0,2223.0,3169.0,2443.0,385.0,1111.0,100,29.1,31.4,2.6,55.6,58.3,87.3,92.3,12.7,7.7,100,29.1,31.4,2.6,55.6,58.3,87.3,92.3,12.7,7.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,92,58,40,133,83,242,164,317,92,58,40,133,83,242,164,0,0,0,0,0,0,0,0,14.8,41.8,23.7,54.1,13.4,41.6,21.8,53.9,14.8,41.8,23.7,54.1,13.4,41.6,21.8,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0520778894424438,1.058189868927002,1.051425218582153,1.0520778894424438,1.0520778894424438,0.0,-15605,-18182,2577,25201.5,0.0,1.060141384601593,0,0.0,0.0
EURO FX - CHICAGO MERCANTILE EXCHANGE,220628,2022-06-28,99741,CME ,0,99,671472,189414,200010,18121,380084,399896,587619,618027,83853,53445,671472,189414,200010,18121,380084,399896,587619,618027,83853,53445,0,0,0,0,0,0,0,0,0,0,-246.0,-6140.0,-11149.0,860.0,6389.0,8019.0,1109.0,-2270.0,-1355.0,2024.0,100,28.2,29.8,2.7,56.6,59.6,87.5,92.0,12.5,8.0,100,28.2,29.8,2.7,56.6,59.6,87.5,92.0,12.5,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,91,60,37,132,87,239,168,320,91,60,37,132,87,239,168,0,0,0,0,0,0,0,0,14.8,41.4,23.7,55.2,13.4,41.2,22.0,55.0,14.8,41.4,23.7,55.2,13.4,41.2,22.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0580891370773315,1.0605015754699707,1.0505746603012085,1.0580891370773315,1.0580891370773315,0.0,-10596,-19812,9216,25201.5,0.0,1.0631470084190369,1,5.512767392613867,0.0
EURO FX - CHICAGO MERCANTILE EXCHANGE,220705,2022-07-05,99741,CME ,0,99,673772,197138,213990,16455,377654,386290,591247,616735,82525,57037,673772,197138,213990,16455,377654,386290,591247,616735,82525,57037,0,0,0,0,0,0,0,0,0,0,2300.0,7724.0,13980.0,-1666.0,-2430.0,-13606.0,3628.0,-1292.0,-1328.0,3592.0,100,29.3,31.8,2.4,56.1,57.3,87.8,91.5,12.2,8.5,100,29.3,31.8,2.4,56.1,57.3,87.8,91.5,12.2,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,93,63,35,134,91,236,180,328,93,63,35,134,91,236,180,0,0,0,0,0,0,0,0,15.7,40.6,24.4,50.8,14.2,40.4,22.6,50.5,15.7,40.6,24.4,50.8,14.2,40.4,22.6,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0433186292648315,1.044855713844299,1.0237300395965576,1.0433186292648315,1.0433186292648315,0.0,-16852,-8636,-8216,24487.0,-714.5,1.0550835132598877,0,5.83832924629445,0.0
EURO FX - CHICAGO MERCANTILE EXCHANGE,220712,2022-07-12,99741,CME ,0,99,682031,197240,222484,16358,385039,379279,598637,618121,83394,63910,682031,197240,222484,16358,385039,379279,598637,618121,83394,63910,0,0,0,0,0,0,0,0,0,0,8259.0,102.0,8494.0,-97.0,7385.0,-7011.0,7390.0,1386.0,869.0,6873.0,100,28.9,32.6,2.4,56.5,55.6,87.8,90.6,12.2,9.4,100,28.9,32.6,2.4,56.5,55.6,87.8,90.6,12.2,9.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,94,61,36,136,95,243,179,331,94,61,36,136,95,243,179,0,0,0,0,0,0,0,0,15.1,39.9,23.5,49.9,13.8,39.7,21.9,49.6,15.1,39.9,23.5,49.9,13.8,39.7,21.9,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.004752516746521,1.007384181022644,1.0001100301742554,1.004752516746521,1.004752516746521,0.0,-25244,5760,-19484,24487.0,0.0,1.0476982593536377,0,5.291745984439373,2.6458729922196866
EURO FX - CHICAGO MERCANTILE EXCHANGE,220719,2022-07-19,99741,CME ,0,99,694106,195875,238620,17564,397991,380561,611430,636745,82676,57361,694106,195875,238620,17564,397991,380561,611430,636745,82676,57361,0,0,0,0,0,0,0,0,0,0,12075.0,-1365.0,16136.0,1206.0,12952.0,1282.0,12793.0,18624.0,-718.0,-6549.0,100,28.2,34.4,2.5,57.3,54.8,88.1,91.7,11.9,8.3,100,28.2,34.4,2.5,57.3,54.8,88.1,91.7,11.9,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,96,68,39,136,91,248,182,336,96,68,39,136,91,248,182,0,0,0,0,0,0,0,0,14.3,39.9,23.5,50.7,13.5,39.7,21.6,50.5,14.3,39.9,23.5,50.7,13.5,39.7,21.6,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0145177841186523,1.0268205404281616,1.0125659704208374,1.0145177841186523,1.0145177841186523,0.0,-42745,17430,-25315,15846.5,-8640.5,1.0424166917800903,0,5.047445547725815,5.169595766082594
EURO FX - CHICAGO MERCANTILE EXCHANGE,220726,2022-07-26,99741,CME ,0,99,694099,198041,239625,19989,393062,374406,611092,634020,83007,60079,694099,198041,239625,19989,393062,374406,611092,634020,83007,60079,0,0,0,0,0,0,0,0,0,0,-7.0,2166.0,1005.0,2425.0,-4929.0,-6155.0,-338.0,-2725.0,331.0,2718.0,100,28.5,34.5,2.9,56.6,53.9,88.0,91.3,12.0,8.7,100,28.5,34.5,2.9,56.6,53.9,88.0,91.3,12.0,8.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,92,73,37,136,91,244,185,337,92,73,37,136,91,244,185,0,0,0,0,0,0,0,0,14.3,39.6,22.7,49.8,13.0,39.4,21.3,49.4,14.3,39.6,22.7,49.8,13.0,39.4,21.3,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.022494912147522,1.0249052047729492,1.011398434638977,1.022494912147522,1.022494912147522,0.0,-41584,18656,-22928,5896.5,-9950.0,1.0329067707061768,0,4.352359333327584,5.169595766082594
EURO FX - CHICAGO MERCANTILE EXCHANGE,220802,2022-08-02,99741,CME ,0,99,683883,191692,230503,17884,391841,376321,601417,624708,82466,59175,683883,191692,230503,17884,391841,376321,601417,624708,82466,59175,0,0,0,0,0,0,0,0,0,0,-10216.0,-6349.0,-9122.0,-2105.0,-1221.0,1915.0,-9675.0,-9312.0,-541.0,-904.0,100,28.0,33.7,2.6,57.3,55.0,87.9,91.3,12.1,8.7,100,28.0,33.7,2.6,57.3,55.0,87.9,91.3,12.1,8.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,87,68,35,136,92,238,180,330,87,68,35,136,92,238,180,0,0,0,0,0,0,0,0,14.6,41.1,23.6,52.3,13.4,41.0,22.1,51.9,14.6,41.1,23.6,52.3,13.4,41.0,22.1,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0261356830596924,1.0293148756027222,1.0183714628219604,1.0261356830596924,1.0261356830596924,0.0,-38811,15520,-23291,-2819.5,-8716.0,1.0243152976036072,0,4.0405157334602535,5.169595766082594
